,url,header,location,price,Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,Fellesgjeld,Omkostninger,Totalpris,Felleskost/mnd.,Rom,Tomteareal,Kommunale avg.,Bruttoareal,Tomt,Grunnflate,Renovert år,Boligselgerforsikring,Pris med fellesgjeld,Utleiedel
445,https://www.finn.no/realestate/homes/ad.html?finnkode=190359255,Garasjeplass på Sørenga - med elbil lading til salgs,"Sørengkaia, 0194 Oslo",890000,Garasje/Parkering,Eier (Selveier),0,11 m²,11.0,,2016,,,23 592 kr,913592.0,275 kr,,,,,,,,,,
446,https://www.finn.no/realestate/homes/ad.html?finnkode=204046960,Strøken 3-roms i renovert bygg fra `14 - Balkong - Lave felleskostn. - Ingen fellesgjeld - Rolig beliggenhet i blindvei,"Fredensborgveien 2A, 0177 Oslo",5290000,Leilighet,Eier (Selveier),2,72 m²,72.0,3,1874,F -rød,,143 792 kr,5433792.0,2 059 kr,,,,,,,,,,
447,https://www.finn.no/realestate/homes/ad.html?finnkode=205078339,Rålekker 3-roms leilighet fra 2019 med perfekt beliggenhet! Stor solrik balkong - Heis - Felles takterrasse!,"Johan Scharffenbergs vei 93A, 0694 Oslo",5250000,Leilighet,Andel,2,75 m²,79.0,5,2019,C -mørkegrønn,549 000 kr,5 432 kr,5804432.0,4 328 kr,,,,,,,,,,
448,https://www.finn.no/realestate/homes/ad.html?finnkode=203743294,Lys og smart 1-roms med hyggelig utsyn over fantastisk bakgård - V.v og fyring inkl. - Perfekt førstegangskjøp - Heis,"Kristiansands gate 5, 0463 Oslo",2600000,Leilighet,Andel,0,25 m²,25.0,5,1957,G -mørkegrønn,64 689 kr,8 582 kr,2673271.0,2 847 kr,,,,,,,,,,
449,https://www.finn.no/realestate/homes/ad.html?finnkode=203824557,Lekkert rekkehus over to plan med hage og terrasse - Garasjeplass - Barnevennlig og attraktivt boligområde,"Ravnåsveien 17M, 1254 Oslo",4300000,Rekkehus,Andel,3,102 m²,102.0,,1981,F -mørkegrønn,351 000 kr,14 654 kr,4665654.0,6 988 kr,,26508 m² (eiet),,,,,,,,
450,https://www.finn.no/realestate/homes/ad.html?finnkode=203936445,Lys og gjennomgående 2-roms endeleilighet med vestvent balkong - Glimt av fjorden - Baderom 2015 - Ingen forkjøpsrett,"Lilleakerveien 24B, 0283 Oslo",3500000,Leilighet,Andel,1,51 m²,51.0,2,1955,G -rød,254 768 kr,8 032 kr,3762800.0,4 380 kr,,,,,,,,,,
451,https://www.finn.no/realestate/homes/ad.html?finnkode=202045967,Nyere og påkostet 3-roms fra 2016 med heis og garasjeplass! 2 balkonger og felles takterrasse i samme etasje - MÅ SEES!,"Freserveien 43, 0195 Oslo",5600000,Leilighet,Eier (Selveier),2,63 m²,63.0,5,2016,C -mørkegrønn,,141 372 kr,5741372.0,2 716 kr,,,,,,,,,,
452,https://www.finn.no/realestate/homes/ad.html?finnkode=113087065,GARASJE FOR SALG PÅ TVEITA,"SIGRID UNDSETS VEI 5, 0669 Oslo",475000,Garasje/Parkering,Andel,1,18 m²,18.0,1,1979,,,3 000 kr,478000.0,588 kr,1,,,,,,,,,
453,https://www.finn.no/realestate/homes/ad.html?finnkode=204915000,"Klassisk og romslig 2-roms m/ sørvestvendt balkong. Rosett, stukkatur og god takhøyde. Peisovn!","Industrigata 65A, 0357 Oslo",4950000,Leilighet,Eier (Selveier),1,52 m²,52.0,3,1899,G -oransje,99 733 kr,137 762 kr,5187495.0,3 094 kr,,,,,,,,,,
454,https://www.finn.no/realestate/homes/ad.html?finnkode=204691167,Flott 1-roms med sovealkove|Stor innglasset balkong på 7 m²|Bad fra 2017|V.V. og fyring inkl.|Gode kollektivmuligheter|,"Garver Ytteborgs vei 103, 0977 Oslo",2450000,Leilighet,Andel,0,31 m²,31.0,5,1968,D -mørkegrønn,151 000 kr,8 626 kr,2609626.0,2 504 kr,,,,,,,,,,
455,https://www.finn.no/realestate/homes/ad.html?finnkode=204626567,Garasjeplass på Grønland rett bak Bjørvika: Nye Grønlandskvartalene,"Rubina Ranas gate 5, 0191 Oslo",485000,Garasje/Parkering,Eier (Selveier),0,15 m²,15.0,,2006,,,13 500 kr,498500.0,389 kr,,15254 m² (eiet),,,,,,,,
456,https://www.finn.no/realestate/homes/ad.html?finnkode=203970194,Lys og hyggelig 3-roms selveierleilighet med en god planløsning - Terrasse på 22 kvm - Solrik beliggenhet - Parkering!,"Bilittkroken 31, 1279 Oslo",3400000,Leilighet,Eier (Selveier),2,64 m²,68.0,2,1990,E -mørkegrønn,,94 020 kr,3494020.0,250 kr,,,11 550 kr per år,,,,,,,
457,https://www.finn.no/realestate/homes/ad.html?finnkode=204694495,Lekker 4-roms over 2 plan med skikkelig townhouse-følelse | Bygg fra 2014 | Stor og solrik uteplass | Garasjepl. m/lader,"Marstrandgata 12, 0566 Oslo",7800000,Leilighet,Eier (Selveier),3,102 m²,104.0,,2014,D -mørkegrønn,,204 019 kr,8004019.0,5 593 kr,4,,,,,,,,,
458,https://www.finn.no/realestate/homes/ad.html?finnkode=204660995,Vakker og solfylt leilighet  bak slottet. Eksklusiv. Perfekt for firma. Parkering. Hastesalg - FASTPRIS,"URANIENBORGVEIEN 9 A, 0351 Oslo",14000000,Leilighet,Eier (Selveier),2,114 m²,116.0,3,1892,,,0 kr,14000000.0,4 100 kr,4,,,,,,,,,
459,https://www.finn.no/realestate/homes/ad.html?finnkode=174631647,Pen halvpart av tomannsbolig over 3 plan | 4 soverom | Solrik terrasse på 50 kvm | Carport,"Vardeveien 55B, 1182 Oslo",9200000,Tomannsbolig,Eier (Selveier),4,129 m²,136.0,,1967,F -gul,,245 670 kr,9445670.0,,,277 m² (eiet),13 978 kr per år,,,,,,,
460,https://www.finn.no/realestate/homes/ad.html?finnkode=187585064,Selveier på 80 kvm som er delt opp i to 3-roms enheter - Gode leieinntekter - Varmtvann inklusiv - Nærhet til T-bane!,"Platous gate 11A, 0190 Oslo",5490000,Leilighet,Eier (Selveier),4,80 m²,80.0,1,1899,,104 000 kr,156 342 kr,5750342.0,4 700 kr,5,,,,,,,,,
461,https://www.finn.no/realestate/homes/ad.html?finnkode=199485474,"RESERVERT Oppvarmet garasjeplass i lukket, moderne anlegg  i WALDEMARS HAGE, DARRES GATE","Darres gate 30, 0175 Oslo",260000,Garasje/Parkering,Annet,0,10 m²,10.0,,2009,,,750 kr,260750.0,425 kr,,,,,,,,,,
462,https://www.finn.no/realestate/homes/ad.html?finnkode=199047092,"Frittliggende enebolig over 2 plan - Stor, solrik terrasse - Innholdsrik kjeller m/sep.del og 2 innganger. Modernisering","Holmenkollveien 26 A, 0376 Oslo",15500000,Enebolig,Eier (Selveier),6,368 m²,387.0,,1995,E -rød,,403 142 kr,15903142.0,,,612 m² (eiet),44 523 kr per år,,,,,,,
463,https://www.finn.no/realestate/homes/ad.html?finnkode=204848074,BJØRNDAL - Familiebolig over 3 plan med 2 separate innganger | Dobbelgarasje | Stor & Solrik tomt | Stort potensiale |,"Åslandkroken 1, 1274 Oslo",6490000,Enebolig,Eier (Selveier),5,209 m²,217.0,,1987,,,176 270 kr,6666270.0,,8,680 m² (eiet),18 664 kr per år,,,,,,,
464,https://www.finn.no/realestate/homes/ad.html?finnkode=203836781,ROSENHOLM: Strøken 2-roms (2019) med vestv balkong og luftig utsikt! Beliggenhet rett ved skogen. Garasje og IN-ordning.,"Liakollveien 40, 1259 Oslo",1900000,Leilighet,Andel,1,51 m²,52.0,1,2019,B -mørkegrønn,1 500 000 kr,15 554 kr,3415554.0,4 976 kr,,,,,,,,,,
465,https://www.finn.no/realestate/homes/ad.html?finnkode=203717308,"Frogner | Oppussingsobjekt med stort potensial, prima beliggenhet og soverom vendt mot indre gård","Løvenskiolds gate 14, 0260 Oslo",4290000,Leilighet,Eier (Selveier),1,46 m²,46.0,,1907,G -rød,41 496 kr,117 290 kr,4448786.0,2 204 kr,2,,,,,,,,,
466,https://www.finn.no/realestate/homes/ad.html?finnkode=204694915,Halvpart av vertikaldelt tomannsbolig på eiet tomt - Oppussingsobjekt - Carport,"Bjørnveien 69B, 0773 Oslo",10500000,Tomannsbolig,Eier (Selveier),2,128 m²,173.0,2,1930,G -gul,,263 842 kr,10763842.0,,,,15 318 kr per år,,,,,,,
467,https://www.finn.no/realestate/homes/ad.html?finnkode=205059008,Topp- og endeleilighet m/panoramautsikt. 2 bad. Solrik vestvendt terrasse. Gjennomgående. Varme i gulv. Garasjeplass.,"Vesteråsveien 40 A, 0382 Oslo",7900000,Leilighet,Eier (Selveier),2,100 m²,100.0,4,1977,,348 213 kr,207 570 kr,8455783.0,5 307 kr,3,,,,,,,,,
468,https://www.finn.no/realestate/homes/ad.html?finnkode=204927496,"Nyoppusset, påkostet enderekkehus. Smakfulle detaljer. Utsikt. Stor hage. 3 uteplasser. Garasjepl. m/elbillader.","Nordåssløyfa 37C, 1251 Oslo",4900000,Rekkehus,Andel,3,104 m²,104.0,,1983,F -mørkegrønn,163 000 kr,15 554 kr,5078554.0,5 393 kr,,87131 m² (eiet),,,,,,,,
469,https://www.finn.no/realestate/homes/ad.html?finnkode=205108384,"Løren - Meget pen & tiltalende 2-r, selveier. Balkong - Heis -Mulighet for leie av garasjeplass. Felles takterrasse.","Peter Møllers vei 5A, 0585 Oslo",3750000,Leilighet,Eier (Selveier),1,39 m²,39.0,4,2009,,,105 320 kr,3855320.0,2 844 kr,2,,,,,,,,,
470,https://www.finn.no/realestate/homes/ad.html?finnkode=203885184,Pen 3-roms m/innglasset balkong på ca. 5m² | Oppgradert 2020 | Kjøkken 2017 |Sentral beliggenhet | INGEN FORKJØPSRETT,"Rødtvetveien 35, 0955 Oslo",3490000,Leilighet,Andel,2,65 m²,71.0,6,1962,D -mørkegrønn,93 596 kr,1 132 kr,3584728.0,3 448 kr,,,,,,,,,,
471,https://www.finn.no/realestate/homes/ad.html?finnkode=204246322,Nyoppusset og strøken 4-roms med solrik balkong - Heis - Garasjeleie - Gangavstand til alt - Pusset opp i 20/21,"Tøyenbekken 3, 0188 Oslo",5490000,Leilighet,Eier (Selveier),3,77 m²,77.0,5,1988,D -rød,159 000 kr,152 762 kr,5801762.0,4 606 kr,,,,,,,,,,
472,https://www.finn.no/realestate/homes/ad.html?finnkode=204873126,"Lys og gjennomgående 3-roms leilighet med sydvendt balkong på 8,2 kvm, god planløsning og parkeringstillatelser*","Etterstadsletta 21A, 0660 Oslo",4390000,Leilighet,Andel,2,66 m²,66.0,2,1948,F -rød,67 189 kr,15 554 kr,4472743.0,3 095 kr,,,,,,,,,,
473,https://www.finn.no/realestate/homes/ad.html?finnkode=204322986,"MANGLERUD: Lys og luftig 3-roms hjørneleilighet med flott utsikt! Balkong på ca. 3,3kvm. Heis. Vv. og fyring inkl. fk.","Rugveien 38, 0679 Oslo",3650000,Leilighet,Andel,2,60 m²,60.0,5,1966,E -gul,174 942 kr,8 661 kr,3833603.0,3 717 kr,,,,,,,,,,
474,https://www.finn.no/realestate/homes/ad.html?finnkode=203998869,Stilren 2(3)-roms med god standard fra 18/19. Gjennomgående planløsning med soverom mot bakgård og fransk balkong i stue,"Jacob Aalls gate 17A, 0364 Oslo",6800000,Leilighet,Aksje,2,78 m²,78.0,3,1928,E -rød,90 358 kr,12 620 kr,6902978.0,3 105 kr,,,,,,,,,,
475,https://www.finn.no/realestate/homes/ad.html?finnkode=204886370,Lekker 3(4)-roms topp- og endeleil. med solrik balkong og peis på funkisperlen Doblougløkka. Billig P-leie med el-lader.,"Louises gate 17C, 0169 Oslo",6690000,Leilighet,Eier (Selveier),2,75 m²,75.0,4,1938,,,178 820 kr,6868820.0,3 783 kr,3,,,,,,,,,
476,https://www.finn.no/realestate/homes/ad.html?finnkode=204548522,"Lys, gjennomgående og praktisk 4-roms med vestvendt balkong, garasje og heis. Meget barnevennlig og markanært!","Årvollveien 58U, 0590 Oslo",5700000,Leilighet,Eier (Selveier),3,77 m²,79.0,2,2005,D -rød,2 214 kr,143 897 kr,5846111.0,3 281 kr,,,,,,,,,,
477,https://www.finn.no/realestate/homes/ad.html?finnkode=204535954,Attraktiv familiebolig med ettertraktet beliggenhet! Solrikt. 2 garasjepl.(EL).  3 bad. Gasspeis. Egen inngang kjeller.,"Holtveien 19G, 1177 Oslo",13500000,Tomannsbolig,Eier (Selveier),3,176 m²,185.0,,2009,,,352 842 kr,13852842.0,2 000 kr,4,2366 m² (eiet),,,,,,,,
478,https://www.finn.no/realestate/homes/ad.html?finnkode=203777456,Gjennomgående & delikat 2-roms leilighet i 4 etasje.|Sydvendt balkong med flott utsyn|Attraktiv & populær beliggenhet.,"Bogstadveien 7B, 0355 Oslo",5200000,Leilighet,Eier (Selveier),1,62 m²,62.0,4,1935,G -rød,28 609 kr,131 342 kr,5359951.0,4 121 kr,,,,,,,,,,
479,https://www.finn.no/realestate/homes/ad.html?finnkode=204147943,Lekker 2-roms + alkove - Balkong på ca. 11 m². Garasjeplass. Heis. Felles takterrasse. Veletablert område nær marka.,"Frysjaveien 27 B, 0884 Oslo",4350000,Leilighet,Eier (Selveier),1,59 m²,59.0,2,1962,G -rød,17 216 kr,120 712 kr,4487928.0,3 439 kr,,,,,,,,,,
480,https://www.finn.no/realestate/homes/ad.html?finnkode=204597245,"Moderne, lys og delikat 4-romsleilighet på Frogner | Garasjeplass og felles treningsrom| Solrik balkong| Eget vaskerom","Drammensveien 113, 0273 Oslo",9500000,Leilighet,Eier (Selveier),3,107 m²,107.0,1,1935,E -lysegrønn,154 220 kr,238 842 kr,9893062.0,6 498 kr,,,,,,,,,,
481,https://www.finn.no/realestate/homes/ad.html?finnkode=199493453,"Flott rekkehus på Ullern - Familievennlig nabolag, kort avstand til ALT, 4 soverom, hage, garasjeplass - Denne må ses!","Ullernveien 51, 0280 Oslo",6990000,Rekkehus,Eier (Selveier),4,108 m²,110.0,,1961,G -rød,,185 992 kr,7175992.0,1 000 kr,,111 m² (eiet),16 766 kr per år,,,,,,,
482,https://www.finn.no/realestate/homes/ad.html?finnkode=180803733,Garasjeplass med tilhørende bod og elbil-lader i Grefsen Stasjonsby,0483 Oslo,360000,Garasje/Parkering,Andel,0,13 m²,13.0,,2019,,,10 256 kr,370256.0,255 kr,,,,,,,,,,
483,https://www.finn.no/realestate/homes/ad.html?finnkode=204567475,Sjelden anledning! 3 roms toppleilighet! Innglasset balkong med fantastisk utsikt! Heis. Varmt vann og fyring inkl.!,"Kalbakkveien 21, 0952 Oslo",3200000,Leilighet,Andel,2,63 m²,71.0,11,1961,D -lysegrønn,64 000 kr,8 060 kr,3272060.0,4 506 kr,,,,,,,,,,
484,https://www.finn.no/realestate/homes/ad.html?finnkode=204584250,EKEBERGÅSEN: Karakteristisk og sjarmerende rekkehus o/3 etasjer samt loft. Garasjeplass. Peis. Flott utsikt.,"Valhallveien 56, 0196 Oslo",8000000,Rekkehus,Eier (Selveier),2,104 m²,119.0,,1916,,,208 661 kr,8208661.0,2 802 kr,3,5120 m² (eiet),,,,,,,,
485,https://www.finn.no/realestate/homes/ad.html?finnkode=198257020,Moderne og arealeffektiv 1-roms leilighet - Bad modernisert i 2019 - Nærhet til urbane tilbud - Lave felleskostnader,"Granbergstubben 150, 1275 Oslo",1590000,Leilighet,Andel,0,17 m²,17.0,2,1989,D -mørkegrønn,34 944 kr,1 132 kr,1626076.0,1 453 kr,,,,,,,,,,
486,https://www.finn.no/realestate/homes/ad.html?finnkode=204485997,Nyere og stilig 4-roms I Usjenert og stor balkong vendt inn mot bakgård I Sentralt og rolig I Garasjeplass,"Peter Møllers vei 2 A, 0585 Oslo",6100000,Leilighet,Eier (Selveier),3,66 m²,70.0,4,2017,B -mørkegrønn,1 410 kr,161 540 kr,6262950.0,2 909 kr,,,,,,,,,,
487,https://www.finn.no/realestate/homes/ad.html?finnkode=204232058,"Stor og lys 2-roms leilighet i stille, enveiskjørt gate - Peis - Klassisk stukkatur - Ingen dok.avgift!","Heimdalsgata 28A, 0561 Oslo",3950000,Leilighet,Andel,1,58 m²,58.0,2,1892,G -oransje,440 000 kr,8 032 kr,4398032.0,5 022 kr,,,,,,,,,,
488,https://www.finn.no/realestate/homes/ad.html?finnkode=203708215,Gjennomgående selveierleilighet på 93kvm(bta)-Oppussingsobjekt-Ledig omgående-Sentralt og tilbaketrukket på Majorstuen,"Schønings gate 25 c, 0362 Oslo",6750000,Leilighet,Eier (Selveier),1,82 m²,84.0,1,1924,F -oransje,179 168 kr,182 240 kr,7111408.0,4 293 kr,,,,,,,,,,
489,https://www.finn.no/realestate/homes/ad.html?finnkode=203937251,Lys 3-roms fra 2008 m/ stor stue & nordvestvendt balkong | Fjernvarme & internett inkl | Felles takterrasse | Heis,"Normannsgata 4, 0655 Oslo",3500000,Leilighet,Andel,2,55 m²,55.0,3,2008,D -mørkegrønn,883 268 kr,8 009 kr,4391277.0,7 084 kr,,,,,,,,,,
490,https://www.finn.no/realestate/homes/ad.html?finnkode=204614218,Særdeles flott og romslig 3-R m sydvestvendt balkong og velutnyttet planløsning - Garasjeplass - VV og fyring inkl.,"Sigurd Hoels vei 108, 0655 Oslo",6250000,Leilighet,Eier (Selveier),2,73 m²,73.0,3,2012,C -mørkegrønn,,158 342 kr,6408342.0,2 666 kr,,,,,,,,,,
491,https://www.finn.no/realestate/homes/ad.html?finnkode=204332785,Delikat oppusset og strøken 97m² 2-r med to solrike balkonger + 1(2)-r HYBELDEL - P-plass* - Varmtv./fyr ink. - Ildsted,"Halvdan Svartes gate 4A, 0268 Oslo",9890000,Leilighet,Eier (Selveier),2,97 m²,97.0,2,1939,F -mørkegrønn,137 635 kr,260 312 kr,10287947.0,5 152 kr,,,,,,,,,,
492,https://www.finn.no/realestate/homes/ad.html?finnkode=203925158,"Nydelig, usjenert 2-roms selveierleilighet med stor, nordvestvendt balkong. Et urbant, stilsikkert preg og garasjeplass","Skullerudveien 59, 1188 Oslo",3200000,Leilighet,Eier (Selveier),1,48 m²,48.0,1,1990,E -rød,,91 570 kr,3291570.0,2 681 kr,,,,,,,,,,
493,https://www.finn.no/realestate/homes/ad.html?finnkode=203850476,Meget pen og velholdt topp - endeleilighet med panorama fjordutsikt og optimale solforhold |55+| Heis |Garasje,"Sandstuveien 16, 1178 Oslo",8100000,Leilighet,Eier (Selveier),2,87 m²,91.0,4,1962,G -rød,12 650 kr,214 370 kr,8327020.0,4 154 kr,,,,,,,,,,
494,https://www.finn.no/realestate/homes/ad.html?finnkode=204710020,"Stor 3-roms med balkong, garasjeplass og god planløsning. Vesentlig oppgradert i 2017. Sentral og rolig beliggenhet","Hekkveien 10C, 0571 Oslo",5500000,Leilighet,Eier (Selveier),2,79 m²,79.0,2,1997,F -rød,18 268 kr,139 292 kr,5657560.0,3 381 kr,,,,,,,,,,
495,https://www.finn.no/realestate/homes/ad.html?finnkode=204506498,Lekker 1-roms leilighet med alkove. Vestvendt balkong. Kort vei til marka. Lave felleskostnader. V.v og fyring inkl.,"Vetlandsveien 66, 0685 Oslo",2700000,Leilighet,Andel,0,35 m²,35.0,4,1960,D -rød,74 000 kr,8 658 kr,2782658.0,2 095 kr,,,,,,,,,,
496,https://www.finn.no/realestate/homes/ad.html?finnkode=203940920,SJELDEN SJANSE! Klassisk 4-roms toppleil over 2 plan midt på Torshov | Solrik takterrasse 10 m² | 3 ildsteder | Må sees!,"Sandakerveien 29 F, 0473 Oslo",7850000,Leilighet,Eier (Selveier),2,86 m²,86.0,4,1915,G -rød,48 344 kr,206 469 kr,8104813.0,4 781 kr,,,,,,,,,,
497,https://www.finn.no/realestate/homes/ad.html?finnkode=204831948,"Lys 2-roms nær marka. Felles takterrasse, svømmebasseng, badstue og trimrom. Egen inngang. Må sees!","Dagaliveien 31 E, 0783 Oslo",3690000,Leilighet,Eier (Selveier),1,37 m²,37.0,4,1974,F -rød,69 855 kr,102 990 kr,3862845.0,2 181 kr,,,,,,,,,,
498,https://www.finn.no/realestate/homes/ad.html?finnkode=195877971,Spektakulær enebolig med særdeles høy standard- 9 mål tomt - 7 ildsteder - Dobbel garasje - Fantastisk utsikt - Må sees!,"Rødkleivfaret 2, 0788 Oslo",69000000,Enebolig,Eier (Selveier),6,626 m²,669.0,,2013,B -lysegrønn,,1 740 642 kr,70740642.0,,,9301 m² (eiet),8 260 kr per år,,,,,,,
499,https://www.finn.no/realestate/homes/ad.html?finnkode=177367672,"Lekker, nyere og gjennomgående 4-roms med store vinduer og sjøutsikt. Vestvendt balkong. Garasje*","Sørengkaia 33, 0194 Oslo",9450000,Leilighet,Eier (Selveier),3,97 m²,97.0,2,2016,C -mørkegrønn,,247 792 kr,9697792.0,4 043 kr,,,,,,,,,,
500,https://www.finn.no/realestate/homes/ad.html?finnkode=204611188,Lys og attraktiv 2-roms selveier med god planløsning| Parkeringsplass med el-lader | Lave felleskostnader,"Bestumveien 37F, 0281 Oslo",4000000,Leilighet,Eier (Selveier),1,46 m²,46.0,2,1991,E -rød,,101 342 kr,4101342.0,1 799 kr,,,,,,,,,,
501,https://www.finn.no/realestate/homes/ad.html?finnkode=197126881,Innbydende 3-roms andelsleilighet med solrik balkong på ca. 11 kvm. Meget barnevennlig. Heis. Garasjeopsjon.,"Seljeveien 15, leil 202, 0575 Oslo",5590000,Leilighet,Andel,2,77 m²,77.0,2,2008,,275 943 kr,181 660 kr,6047603.0,3 316 kr,3,,,,,,,,,
502,https://www.finn.no/realestate/homes/ad.html?finnkode=204693521,VILLA SKARPSNO - HEL ETASJE MED GOD STANDARD - 3 UTG TIL TERR / HAGE - GASSPEIS -1 GARASJEPLASS (MULIG Å KJØPE 1 TIL),"Drammensveien 96G, 0273 Oslo",14000000,Leilighet,Eier (Selveier),3,170 m²,172.0,1,1918,G -rød,54 881 kr,,,12 427 kr,,,,,,,,,14 054 881 kr,
503,https://www.finn.no/realestate/homes/ad.html?finnkode=205064669,Nyere 3-roms fra 2017 med to balkonger - Gjennomgående - Garasjeplass - Sentralt - IN-ordning - Heis - Flytt rett inn!,"Freserveien 19, 0195 Oslo",3300000,Leilighet,Andel,2,65 m²,65.0,2,2017,D -mørkegrønn,2 161 000 kr,15 357 kr,5476357.0,6 257 kr,,,,,,,,,,
504,https://www.finn.no/realestate/homes/ad.html?finnkode=161872191,Garasjeplass - ca 15 kvm - Grefsen/Kjelsås/Nydalen,"Othilie Thonnings vei 8, 0487 Oslo",250000,Andre,Eier (Selveier),0,0 m²,15.0,,1990,,,6 775 kr,256775.0,0 kr,,,,,,,,,,
505,https://www.finn.no/realestate/homes/ad.html?finnkode=202238909,Arealeffektiv og lys leilighet med romslig balkong - Varmtvann og fyring inkl. - Oppussingsbehov - Ingen dok.avgift.,"Ullernchausséen 48A, 0379 Oslo",2500000,Leilighet,Andel,0,30 m²,30.0,2,1957,C -lysegrønn,95 548 kr,8 489 kr,2604037.0,3 411 kr,,,,,,,,,,
506,https://www.finn.no/realestate/homes/ad.html?finnkode=205063760,"3-roms selveier, ny i 2018 | Rett ved fjorden | Balkong på 3 kvm | Felles takterrasse | Heis | Flytt rett inn!","Dronning Eufemias gate 51, 0194 Oslo",6800000,Leilighet,Eier (Selveier),2,62 m²,64.0,2,2018,B -rød,,179 019 kr,6979019.0,2 792 kr,,,,,,,,,,
507,https://www.finn.no/realestate/homes/ad.html?finnkode=203676184,"Lys og arealeffektiv 1-R med innvendig bod(2 kvm) | Flott utsikt | God intern beliggenhet | Fyring, v.v, bredbånd | Heis","Stavangergata 46A, 0467 Oslo",2150000,Leilighet,Andel,0,18 m²,20.0,6,1955,E -mørkegrønn,237 000 kr,8 454 kr,2395454.0,3 334 kr,,,,,,,,,,
508,https://www.finn.no/realestate/homes/ad.html?finnkode=204570666,Lys og påkostet 3R hjørneleil - Fyr/varmt.v. inkl. - Stilrent kjøkken fra 2017 - Fibernett - Brannbalkong - Garasjeleie,"Torshovgata 15H, 0476 Oslo",4250000,Leilighet,Aksje,2,53 m²,53.0,4,1939,F -rød,110 000 kr,,,4 062 kr,,,,,,,,,4 360 000 kr,
509,https://www.finn.no/realestate/homes/ad.html?finnkode=191485965,"Lys, attraktiv og familievennlig 4-r selveier over 2 plan. ca. 91 kvm gulvareal. Solrik veranda. Utsikt. Peis. P-plass.","Nordengveien 72A, 0755 Oslo",6490000,Leilighet,Eier (Selveier),3,70 m²,70.0,2,1952,,,171 892 kr,6661892.0,1 945 kr,4,,,,,,,,,
510,https://www.finn.no/realestate/homes/ad.html?finnkode=194404392,Stor og lys 3-roms seniorleilighet (50+)|Tilnærmet trappefri adkomst|Endeleilighet|Vestvendt balkong|Peis|Garasjeplass.,"Sollerudveien 41J, 0283 Oslo",7500000,Leilighet,Eier (Selveier),2,87 m²,87.0,1,1970,G -rød,,188 842 kr,7688842.0,4 060 kr,,,,,,,,,,
511,https://www.finn.no/realestate/homes/ad.html?finnkode=202312339,Flott 3-roms selveier fra 2006 med god standard -Rett ved marka -Sentralt -Parkering - Heis -Attraktivt boligområde,"Årvollveien 60A, 0590 Oslo",4500000,Leilighet,Eier (Selveier),2,66 m²,66.0,2,2006,E -rød,,113 874 kr,4613874.0,2 199 kr,,,,,,,,,,
512,https://www.finn.no/realestate/homes/ad.html?finnkode=204175537,"Attraktiv 3-roms m/7 kvm. innglasset, solrik balkong. Stort potensiale. Ingen forkjøpsrett. Marka som nærmeste nabo!","Bølerlia 72, 0689 Oslo",3500000,Leilighet,Andel,2,64 m²,71.0,3,1960,F -oransje,59 668 kr,1 164 kr,3560832.0,2 898 kr,,,,,,,,,,
513,https://www.finn.no/realestate/homes/ad.html?finnkode=204935264,3-roms - Topp og endeleilighet - Fantastisk utsikt - Nytt bad fra 2020 - Kort vei til senter og off. kommunikasjon,"Kristins vei 12, 0669 Oslo",3600000,Leilighet,Andel,2,69 m²,73.0,3,1965,,285 000 kr,15 554 kr,3900554.0,4 253 kr,3,,,,,,,,,
514,https://www.finn.no/realestate/homes/ad.html?finnkode=204537151,Strøken & nyere oppusset 3-r hjørneleilighet på 85m² - Solrik balkong - Parkering* - Heis - Ingen dok.avg - Rolig,"Sofies gate 60, 0168 Oslo",7490000,Leilighet,Aksje,2,85 m²,85.0,3,1958,G -mørkegrønn,24 843 kr,10 032 kr,7524875.0,3 678 kr,,,,,,,,,,
515,https://www.finn.no/realestate/homes/ad.html?finnkode=204305695,Spennende 2-roms oppussingsobjekt som ligger fint til i rolig sidegate. Nye vinduer i 2009. Ingen dok.avg.,"Hammerstads gate 34, 0363 Oslo",4150000,Leilighet,Aksje,1,53 m²,53.0,2,1916,G -rød,187 336 kr,11 075 kr,4348411.0,2 974 kr,,,,,,,,,,
516,https://www.finn.no/realestate/homes/ad.html?finnkode=204380681,Ny strøken 3-roms selveier - Balkong - Garasjeplass - VV og fyring inkl - Sentral beliggenhet - 2 stopp til sentrum!,"Sigurd Hoels vei 73, 0655 Oslo",5300000,Leilighet,Eier (Selveier),2,57 m²,61.0,3,2019,B -mørkegrønn,,133 842 kr,5433842.0,3 201 kr,,,,,,,,,,
517,https://www.finn.no/realestate/homes/ad.html?finnkode=190673802,Garasjeplass Pilestredet Park,"PILESTREDET PARK 4, 0176 Oslo",620000,Garasje/Parkering,Eier (Selveier),0,0 m²,0.0,,2006,,,12 000 kr,632000.0,285 kr,,,,,,12 m²,,,,
518,https://www.finn.no/realestate/homes/ad.html?finnkode=204951130,Strøken 3-roms selveier med egen parkeringsplass | Hjørneleilighet | Felles takterrasse | Balkong på 8 kvm m/kveldssol,"Høybråtenveien 13A, 1055 Oslo",3490000,Leilighet,Eier (Selveier),2,62 m²,62.0,2,2005,D -rød,,88 592 kr,3578592.0,3 088 kr,,,,,,,,,,
