,url,header,location,price,Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Tomteareal,Fellesgjeld,Omkostninger,Totalpris,Felleskost/mnd.,Energimerking,Rom,Kommunale avg.,Pris med fellesgjeld,Grunnflate,Tomt,Bruttoareal,Utleiedel,Solgtpris,Boligselgerforsikring,Renovert år
792,https://www.finn.no/realestate/homes/ad.html?finnkode=205144952,"Stor 2(3)roms med fantastisk utsikt|Heis|Solrik balkong|Varmtv, fyring & Kabel-TV inkl.|Garasjeplass m/EL|Stort kjøkken","Thorvald Meyers gate 8, 0555 Oslo",5250000,Leilighet,Eier (Selveier),1,62 m²,65.0,6,2009,,,133 342 kr,5383342.0,3 179 kr,C -lysegrønn,,,,,,,,,,
793,https://www.finn.no/realestate/homes/ad.html?finnkode=204131016,"Tiltalende, luftig & gj.gående leilighet over to plan | 175 kvm |2 innganger | Terrasse | Ildsteder | Klassiske detaljer","Skovveien 26, 0257 Oslo",15000000,Leilighet,Eier (Selveier),3,175 m²,175.0,1,1895,,34 042 kr,389 420 kr,15423462.0,4 800 kr,G -oransje,,,,,,,,,,
794,https://www.finn.no/realestate/homes/ad.html?finnkode=204025788,Lys og stilren hjørneleilighet med vidstrakt panoramautsikt! God planløsning. Heis. Felles takterrasse. Varmtvann inkl.,"Trondheimsveien 197A, 0570 Oslo",4300000,Leilighet,Eier (Selveier),1,51 m²,54.0,7,1931,,,119 070 kr,4419070.0,2 543 kr,E -rød,,,,,,,,,,
795,https://www.finn.no/realestate/homes/ad.html?finnkode=205174691,Stor 4-roms eierleilighet m/15 kvm. terrasse og flott utsikt - V.vann inkl. Garasjeplass. Moderniseringsbehov,"Vesteråsveien 44, 0382 Oslo",7600000,Leilighet,Eier (Selveier),3,131 m²,142.0,-3,1977,,377 000 kr,,,5 931 kr,E -rød,,,7 977 000 kr,,,,,,,
796,https://www.finn.no/realestate/homes/ad.html?finnkode=205072385,Attraktiv 2-roms leilighet med solrik balkong! Pent baderom. Vv. & fyring inkl. Kort vei til Manglerud Senter/ t-bane.,"Rugveien 36, 0679 Oslo",3300000,Leilighet,Andel,1,57 m²,57.0,1,1956,,166 000 kr,15 554 kr,3481554.0,3 568 kr,G -rød,,,,,,,,,,
797,https://www.finn.no/realestate/homes/ad.html?finnkode=203895119,Herskapelig 5-roms selveierleilighet med 2 balkonger og peis. Prisbelønnet boliggård. Modernisert i 2018,"Thomas Heftyes gate 42 B, 0264 Oslo",16900000,Leilighet,Eier (Selveier),3,143 m²,143.0,2,1913,,225 770 kr,427 162 kr,17552932.0,5 993 kr,G -mørkegrønn,,,,,,,,,,
798,https://www.finn.no/realestate/homes/ad.html?finnkode=204228276,KLASSISK TORSHOVGÅRD - Pen og sjarmerende 2-(3) roms selveier. Nyere bad og kjøkken. Idyllisk bakgård. Attr. beliggenhet,"Agathe Grøndahls gate 4 A, 0478 Oslo",4500000,Leilighet,Eier (Selveier),1,55 m²,55.0,2,1922,,164 530 kr,128 142 kr,4792672.0,3 607 kr,E -oransje,,,,,,,,,,
799,https://www.finn.no/realestate/homes/ad.html?finnkode=199077943,Superlekker og spesialdesignet 3-roms endeleilighet med garasjeplass og heis | To balkonger | Fasjonabel beliggenhet,"Kirkeveien 21, 0262 Oslo",14600000,Leilighet,Eier (Selveier),2,106 m²,106.0,1,1984,,,366 374 kr,14966374.0,4 225 kr,,4,,,,,,,,,
800,https://www.finn.no/realestate/homes/ad.html?finnkode=204923781,Lys og lekker 2-roms toppleilighet med fantastisk utsikt - Solrik balkong - V.vann og fyring inkl. - Må sees!,"Bjørn Stallares vei 29, 0574 Oslo",3700000,Leilighet,Andel,1,53 m²,53.0,4,1935,,262 000 kr,1 132 kr,3963132.0,4 274 kr,G -rød,,,,,,,,,,
801,https://www.finn.no/realestate/homes/ad.html?finnkode=198881506,Delikat og påkostet hjørneleilighet på Frogner. Stor usjenert terrasse med fantastisk utsikt. Heis og garasjeplass.,"Kruses gate 11, 0263 Oslo",18950000,Leilighet,Eier (Selveier),2,114 m²,114.0,3,1974,,,480 092 kr,19430092.0,7 347 kr,F -rød,,,,,,,,,,
802,https://www.finn.no/realestate/homes/ad.html?finnkode=204031565,"LEKKER & POPULÆR 2-ROMS | TO BALKONGER | HEIS | GARASJE | LAVE FELLESUTG. | V.VANN, FYR & FIBER INK |","Marstrandgata 4, 0566 Oslo",4590000,Leilighet,Eier (Selveier),1,52 m²,52.0,3,2014,,2 483 kr,136 110 kr,4728593.0,2 469 kr,C -mørkegrønn,,,,,,,,,,
803,https://www.finn.no/realestate/homes/ad.html?finnkode=204705238,Lys og moderne 3-roms + 1-roms hybel | Meget skattegunstig | Solrik balkong | 2 bad | Vv/varme inkl.| Garasjepl. m/lader,"Heimdalsgata 21, 0561 Oslo",6900000,Leilighet,Andel,3,100 m²,100.0,2,2003,,,15 503 kr,6915503.0,4 258 kr,C -mørkegrønn,,,,,,,,,,
804,https://www.finn.no/realestate/homes/ad.html?finnkode=204175128,2-roms selveierleilighet med balkong I 5.etg m.heis I perfekt førstegangskjøp/utleieobjekt I noe moderniseringsbehov,"Norbygata 17, 0187 Oslo",3350000,Leilighet,Eier (Selveier),1,51 m²,51.0,5,1989,,102 000 kr,108 319 kr,3560319.0,3 273 kr,D -rød,,,,,,,,,,
805,https://www.finn.no/realestate/homes/ad.html?finnkode=204627151,"Attraktiv, flott og moderne enebolig over 3 plan med høy standard- 2 garasjeplasser med el-lader, hage og takterrasse.","Gregers Grams vei 13D, 0382 Oslo",17800000,Enebolig,Eier (Selveier),4,218 m²,241.0,,2014,,,451 342 kr,18251342.0,2 500 kr,B -lysegrønn,5,,,,,,,,,
806,https://www.finn.no/realestate/homes/ad.html?finnkode=204449829,"Idyllisk beliggende 4-roms selveier med garasjeplass, heis, vestvendt balkong, nytt bad og kjøkken. Sjelden mulighet!","Brinken 18, 0654 Oslo",7200000,Leilighet,Eier (Selveier),3,87 m²,87.0,2,1998,,60 464 kr,182 842 kr,7443306.0,3 331 kr,D -rød,,,,,,,,,,
807,https://www.finn.no/realestate/homes/ad.html?finnkode=205109897,Ark.tegnet enebolig i blindvei v/marka. Utsikt. Solrike terrasser og felles tun/hage. 3 sov m/eget bad. 3 P-plasser,"Planetveien 8 D, 0779 Oslo",13800000,Enebolig,Eier (Selveier),3,163 m²,168.0,,1999,923 m² (eiet),,360 642 kr,14160642.0,3 996 kr,D -oransje,,,,,,,,,,
808,https://www.finn.no/realestate/homes/ad.html?finnkode=204848074,BJØRNDAL - Familiebolig over 3 plan med 2 separate innganger | Dobbelgarasje | Stor & Solrik tomt | Stort potensiale |,"Åslandkroken 1, 1274 Oslo",6490000,Enebolig,Eier (Selveier),5,209 m²,217.0,,1987,680 m² (eiet),,176 270 kr,6666270.0,,,8,18 664 kr per år,,,,,,,,
809,https://www.finn.no/realestate/homes/ad.html?finnkode=204677869,Flott 4-roms i nybygg fra 2017. Hybeldel på 20 m2. To balkonger. 4. etg med heis. Utsikt. Garasjeplass med ladeboks.,"Fernanda Nissens gate 3D, 0484 Oslo",8950000,Leilighet,Eier (Selveier),3,94 m²,94.0,4,2017,,,225 092 kr,9175092.0,,C -mørkegrønn,,,,,,,,,,
810,https://www.finn.no/realestate/homes/ad.html?finnkode=204702477,Moderne og påkostet 3-roms. Betydelig pusset opp i 2017. Lave omkostninger - ingen dok.avgift. Ikke forkjøpsrett.,"Kyrre Grepps gate 20, 0479 Oslo",4800000,Leilighet,Andel,2,61 m²,61.0,2,1931,,124 696 kr,8 032 kr,4932728.0,3 212 kr,G -rød,,,,,,,,,,
811,https://www.finn.no/realestate/homes/ad.html?finnkode=193529386,Helt unik toppleilighet  i sveitser villa-Panorama utsikt o/ hele Oslo-Peis-Parkering-Solrik og usjenert veranda.,"Holmenkollveien 97A, 0784 Oslo",14950000,Leilighet,Eier (Selveier),3,175 m²,177.0,3,1895,1336 m² (eiet),,375 092 kr,15325092.0,4 354 kr,,,,,,,,,,,
812,https://www.finn.no/realestate/homes/ad.html?finnkode=194840692,Ny familiebolig over 3-plan | Separat inngang til underetasje  | Takterrasse på 40 kvm med panoramautsikt | Garasje,"Fjellstuveien 19 D, 0982 Oslo",8900000,Tomannsbolig,Eier (Selveier),3,146 m²,,,2021,,,,,,B -oransje,,,,,Eiet,159 m²,,,,
813,https://www.finn.no/realestate/homes/ad.html?finnkode=190312845,"Eksklusiv 5-roms topp-/endeleilighet over 2 plan -2 solrike terrasser, flott utsikt -Totaloppusset i 2019/2020 - Garasje","Ostadalsveien 72, 0753 Oslo",11500000,Leilighet,Eier (Selveier),3,170 m²,173.0,4,1974,,,288 842 kr,11788842.0,6 431 kr,,5,,,,,,,,,
814,https://www.finn.no/realestate/homes/ad.html?finnkode=204421760,"Opprinnelig 4-roms |12 m² innglasset balkong | Bad oppusset 2015 | Heis | Garasjeplass |Nær butikk, barnehage og skole","Odvar Solbergs vei 110, 0973 Oslo",2490000,Leilighet,Andel,2,89 m²,103.0,5,1973,,505 000 kr,8 658 kr,3003658.0,7 092 kr,E -rød,,,,,,,,,,
815,https://www.finn.no/realestate/homes/ad.html?finnkode=204873306,Stor og lys 3(4)-roms selveier med solrik balkong | Kort vei til T-bane & Linderud senter | P-plass | Oppussingsobjekt,"Linderudveien 9, 0594 Oslo",3190000,Leilighet,Eier (Selveier),2,71 m²,71.0,4,1965,,105 233 kr,93 940 kr,3389173.0,4 203 kr,G -mørkegrønn,,,,,,,,,,
816,https://www.finn.no/realestate/homes/ad.html?finnkode=205069787,"Romslig og lys 3-roms med sydvendt balkong på 7 m². A-konto energi, kabel-TV og bredbånd inkl. Lave omk. Garasjeplass!","Lillogata 3D, 0484 Oslo",6900000,Leilighet,Andel,2,78 m²,78.0,3,2009,,,15 526 kr,6915526.0,3 476 kr,D -mørkegrønn,,,,,,,,,,
817,https://www.finn.no/realestate/homes/ad.html?finnkode=188219620,Strøkent og velstelt 6-roms rekkehus i barnevennlig område med terrasse og hage,"Haugenstuveien 43, 1084 Oslo",4900000,Rekkehus,Eier (Selveier),4,123 m²,124.0,,1970,159 m² (eiet),,131 242 kr,5031242.0,,,,14 000 kr per år,,,,135 m²,,,,
818,https://www.finn.no/realestate/homes/ad.html?finnkode=179424274,SØRENGKAIA- Flott garasjeplass- Mulighet for el-bil lader - Enkel adkomst!,"Sørengkaia 35, 0194 Oslo",800000,Andre,Eier (Selveier),,11 m²,11.0,,2016,,,35 642 kr,835642.0,275 kr,,1,,,,Eiet,,,,,
819,https://www.finn.no/realestate/homes/ad.html?finnkode=189830630,BILLIGSALG! Garasjeplass i oppvarmet garasje med 11KVh Lader!,"FRIMANNS GATE 22 A, 0165 Oslo",580000,Garasje/Parkering,Andel,0,14 m²,14.0,,1990,,,15 000 kr,595000.0,603 kr,,,,,14 m²,Eiet,,,,,
820,https://www.finn.no/realestate/homes/ad.html?finnkode=203843258,Lys og gjennomgående 4-roms borettslagsleilighet - 2 bad - Egen garasjeplass - 2 balkonger - Nærhet til skole og T-bane,"Ragnhild Schibbyes vei 34, 0968 Oslo",3490000,Leilighet,Andel,3,96 m²,100.0,4,1976,,156 235 kr,15 526 kr,3661761.0,3 927 kr,E -rød,,,,,,,,,,
821,https://www.finn.no/realestate/homes/ad.html?finnkode=204935264,3-roms - Topp og endeleilighet - Fantastisk utsikt - Nytt bad fra 2020 - Kort vei til senter og off. kommunikasjon,"Kristins vei 12, 0669 Oslo",3600000,Leilighet,Andel,2,69 m²,73.0,3,1965,,285 000 kr,15 554 kr,3900554.0,4 253 kr,,3,,,,,,,,,
822,https://www.finn.no/realestate/homes/ad.html?finnkode=204308345,Arealeffektiv 2- roms leilighet med markterrasse - Oppussingsobjekt - A.kto. varmtvann/fyring inkl. - Garasjeplass,"Bertramjordet 42A, 1251 Oslo",2200000,Leilighet,Andel,1,50 m²,53.0,1,1987,,93 691 kr,15 482 kr,2309173.0,4 340 kr,F -mørkegrønn,,,,,,,,,,
823,https://www.finn.no/realestate/homes/ad.html?finnkode=203850716,Lekker del av 2 - mannsbolig over to plan (148 m²) med solrik beliggenhet | Hage | Garasje | Munkerud skole,"Brattvollveien 17, 1164 Oslo",8300000,Tomannsbolig,Eier (Selveier),4,148 m²,161.0,2,1949,,,239 420 kr,8539420.0,,F -oransje,,14 442 kr per år,,,,,,,,
824,https://www.finn.no/realestate/homes/ad.html?finnkode=204225823,Innholdsrik og stor selveier på 217 kvm. Solrik uteplass og praktfull utsikt over sjø og by. Oppussing må påregregnes,"Holmenkollveien 103 - Innkjøring Doktor Holms vei, 0784 Oslo",16200000,Leilighet,Eier (Selveier),3,204 m²,217.0,1,1982,,,416 570 kr,16616570.0,6 530 kr,F -rød,,,,,,,,,,
825,https://www.finn.no/realestate/homes/ad.html?finnkode=202889786,Innbydende selveierleilighet på 97m² - God standard - Felles takterrasser rett ved - Store vinduer - Veldrevet sameie!,"Bjerregaards gate 29K, 0172 Oslo",7400000,Leilighet,Eier (Selveier),2,97 m²,97.0,4,1932,,16 714 kr,196 970 kr,7613684.0,4 694 kr,E -mørkegrønn,,,,,,,,,,
826,https://www.finn.no/realestate/homes/ad.html?finnkode=204763674,Lys og moderne 2-roms med solrik balkong | Heis | Garasjeplass | Varmtvann inkl. | Lave omk. | Perfekt førstegangskjøp!,"Skullerudskogen 9, 1188 Oslo",2300000,Leilighet,Andel,1,42 m²,42.0,3,2006,,688 592 kr,8 009 kr,2996601.0,8 341 kr,D -rød,,,,,,,,,,
827,https://www.finn.no/realestate/homes/ad.html?finnkode=204175274,"Pen 4-roms selveierleilighet med solrik, vestvendt terrasse og nydelig utsikt. Garasjeplass, to bad og kjøkken fra 2019.","Olaf Bulls vei 82, 0765 Oslo",6900000,Leilighet,Eier (Selveier),3,100 m²,104.0,-1,1983,,64 046 kr,185 670 kr,7149716.0,3 672 kr,G -rød,,,,,,,,,,
828,https://www.finn.no/realestate/homes/ad.html?finnkode=204330718,Moderne 3-roms topp- hjørneleilighet med solrik balkong. Utvidet bad. Nærhet til marka!,"Fallanveien 29, 0494 Oslo",5000000,Leilighet,Andel,2,66 m²,66.0,3,1951,,211 000 kr,13 892 kr,5224892.0,3 991 kr,G -oransje,,,,,,,,,,
829,https://www.finn.no/realestate/homes/ad.html?finnkode=203886311,Lys og gjennomgående 3-roms med sydvendt balkong - nytt lekkert bad - parkering - peis - vv&fyring inkl.,"Lybekkveien 33B, 0770 Oslo",4750000,Leilighet,Eier (Selveier),2,69 m²,69.0,2,1952,,109 283 kr,133 012 kr,4992295.0,4 485 kr,C -oransje,,,,,,,,,,
830,https://www.finn.no/realestate/homes/ad.html?finnkode=203616964,Lys 3-roms hjørneleilighet med trappefri adkomst. Parkeringsmulighet. Nær off.kommunikasjon. Moderniseringsbehov,"Sørkedalsveien 238D, 0754 Oslo",4000000,Leilighet,Eier (Selveier),2,66 m²,66.0,1,1953,,67 000 kr,103 012 kr,4170012.0,3 166 kr,F -gul,,,,,,,,,,
831,https://www.finn.no/realestate/homes/ad.html?finnkode=191551460,"Rålekker, unik og ubebodd 4-roms og en flott 1-roms utleiedel. 3 balkonger, takterrasser på 200-400 kvm og garasjeplass","Trondheimsveien 121, 0571 Oslo",11990000,Leilighet,Eier (Selveier),3,154 m²,158.0,3,2019,,,301 092 kr,12291092.0,6 935 kr,C -mørkegrønn,,,,,,,,,,
832,https://www.finn.no/realestate/homes/ad.html?finnkode=204205325,SOFIENBERG - Meget flott og sjarmerende 2-roms beliggende midt mellom Botaniske hage og Tøyenparken med solrik balkong!,"Sofienberggata 54B, 0563 Oslo",3300000,Leilighet,Aksje,1,35 m²,35.0,1,1939,,199 232 kr,19 248 kr,3518480.0,3 181 kr,G -mørkegrønn,,,,,,,,,,
833,https://www.finn.no/realestate/homes/ad.html?finnkode=204193722,"Lys og usjenert 2(3)-roms andel med innglasset balkong, ingen gjenboere, kjøkken fra 2017 og heis. Varmtvann inkl!","Granstangen 16B, 1051 Oslo",2500000,Leilighet,Andel,1,55 m²,61.0,4,1977,,276 000 kr,8 626 kr,2784626.0,4 123 kr,C -rød,,,,,,,,,,
834,https://www.finn.no/realestate/homes/ad.html?finnkode=204665253,Lys og kvadratsmart 1-roms leilighet med flott kjøkken |God standard | IN-ordning | Ingen forkjøpsrett | Flytt rett inn!,"Strømsveien 20, 0657 Oslo",1850000,Leilighet,Andel,0,15 m²,15.0,2,1933,,643 227 kr,1 164 kr,2494391.0,3 836 kr,G -rød,,,,,,,,,,
835,https://www.finn.no/realestate/homes/ad.html?finnkode=204732998,Rålekker og romslig 4-roms med solrik sydvendt balkong og flott utsikt - 2 min gange til T-bane - Innflytningsklar!,"Ammerudveien 31A, 0958 Oslo",3400000,Leilighet,Andel,3,77 m²,77.0,4,1959,,375 000 kr,1 132 kr,3776132.0,5 832 kr,G -mørkegrønn,,,,,,,,,,
836,https://www.finn.no/realestate/homes/ad.html?finnkode=205072854,Romslig 3-roms i 12. etasje | Heis | Innglasset balkong | Varmtvann og fyring inkludert | Bad fra 2010.,"Ammerudhellinga 66, 0959 Oslo",3100000,Leilighet,Andel,2,74 m²,87.0,12,1966,,245 000 kr,8 457 kr,3353457.0,5 258 kr,F -lysegrønn,,,,,,,,,,
837,https://www.finn.no/realestate/homes/ad.html?finnkode=204808937,Perfekt førstegangskjøp! - 1-roms med fantastisk utsikt og solrik balkong. fyring og vv. inkl i fellesutgifter,"Stallerudveien 95, 0693 Oslo",2390000,Leilighet,Andel,,30 m²,30.0,7,1963,,223 000 kr,15 554 kr,2628554.0,2 874 kr,E -mørkegrønn,1,,,,,,,,,
838,https://www.finn.no/realestate/homes/ad.html?finnkode=203918751,Gjennomgående og arealeffektiv 3-roms selveier. Flott planløsning! Garasjepark. Heis. Kort vei til dagligvarebutikk mm,"Hellerudstubben 8D, 0671 Oslo",4250000,Leilighet,Eier (Selveier),2,71 m²,82.0,4,2003,,4 277 kr,107 592 kr,4361869.0,2 555 kr,D -rød,,,,,,,,,,
839,https://www.finn.no/realestate/homes/ad.html?finnkode=204983966,"Klassisk, gj.gående og lekker 4-r med balkong, peis, stukkatur og rosett. Flott utsikt mot parken. Oppusset i 16/17","Ullevålsveien 57, 0171 Oslo",9300000,Leilighet,Eier (Selveier),3,98 m²,98.0,4,1896,,178 995 kr,238 292 kr,9717287.0,4 300 kr,,4,,,,,,,,,
840,https://www.finn.no/realestate/homes/ad.html?finnkode=197351925,Lys og  gjennomgående 3- roms selveierleilighet | Garasjeplass | Sentral beliggenhet,"Maries gate 8, 0368 Oslo",5500000,Leilighet,Eier (Selveier),2,69 m²,69.0,1,1983,,120 236 kr,141 842 kr,5762078.0,3 953 kr,F -rød,,,,,,,,,,
841,https://www.finn.no/realestate/homes/ad.html?finnkode=203915476,"Stor 3-roms selveierleilighet med balkong. Oppussingsobjekt. Fyring, varmtvann og tv/internett inkl. Vinduer fra 2018.","Lindeberglia 28, 1069 Oslo",2900000,Leilighet,Eier (Selveier),2,67 m²,67.0,2,1956,,200 492 kr,87 520 kr,3188012.0,5 476 kr,F -mørkegrønn,,,,,,,,,,
842,https://www.finn.no/realestate/homes/ad.html?finnkode=204218630,Lys og fin 3-roms beliggende i rolig strøk | God planløsning | Veldrevet brl | Balkong | Lave felleskostnader,"Mogata 12C, 0464 Oslo",5100000,Leilighet,Andel,2,62 m²,64.0,1,1958,,75 000 kr,16 054 kr,5191054.0,2 603 kr,G -rød,,,,,,,,,,
843,https://www.finn.no/realestate/homes/ad.html?finnkode=204693884,"Beklager, visning avlyst. Boligen er solgt.","Sofienberggata 56D, 0563 Oslo",3800000,Leilighet,Eier (Selveier),1,55 m²,55.0,2,1952,,193 000 kr,101 162 kr,4094162.0,3 347 kr,F -oransje,,,,,,,,,,
844,https://www.finn.no/realestate/homes/ad.html?finnkode=205059008,Topp- og endeleilighet m/panoramautsikt. 2 bad. Solrik vestvendt terrasse. Gjennomgående. Varme i gulv. Garasjeplass.,"Vesteråsveien 40 A, 0382 Oslo",7900000,Leilighet,Eier (Selveier),2,100 m²,100.0,4,1977,,348 213 kr,207 570 kr,8455783.0,5 307 kr,,3,,,,,,,,,
845,https://www.finn.no/realestate/homes/ad.html?finnkode=197370317,Flott og skjermet vertikaldelt halvpart av tomannsbolig | Garasje | Solrik og pent opparbeidet tomt | Vestvendt terrasse,"Strømsborgveien 25A, 0287 Oslo",15500000,Tomannsbolig,Eier (Selveier),4,178 m²,208.0,,1954,,,388 842 kr,15888842.0,,G -rød,6,14 189 kr per år,,,,,,,,
846,https://www.finn.no/realestate/homes/ad.html?finnkode=203346561,"UTSIKTSLEILIGHET PÅ EKEBERG! Stor, gjennomgående 3-roms - Balkong - 2 garasjeplasser - Heis - Idyllisk beliggenhet","Svingen 10C, 0196 Oslo",9800000,Leilighet,Eier (Selveier),2,100 m²,106.0,2,2001,,71 000 kr,258 312 kr,10129312.0,4 364 kr,C -rød,,,,,,,,,,
847,https://www.finn.no/realestate/homes/ad.html?finnkode=203613324,UNIK MULIGHET | Rekkehus i selveste Kampen Hageby! | Boligen har garasjeplass og sentral beliggenhet |MÅ SEES!,"Kampen hageby 51, 0655 Oslo",10490000,Rekkehus,Eier (Selveier),3,107 m²,107.0,3,1994,,43 000 kr,264 694 kr,10797694.0,3 182 kr,E -oransje,,,,,,,,,,
848,https://www.finn.no/realestate/homes/ad.html?finnkode=204709973,SOLGT - VISNING AVLYST,"Steinspranget 20, 1156 Oslo",4000000,Leilighet,Andel,2,66 m²,66.0,3,1957,,82 616 kr,8 010 kr,4090626.0,3 303 kr,F -rød,,,,,,,,,,
849,https://www.finn.no/realestate/homes/ad.html?finnkode=203920605,Meget innbydende og gjennomgående 2-roms med flott beliggenhet rett ved Iladalen. Vv/fyring og kabel-TV/internett inklud,"Griffenfeldts gate 17c, 0460 Oslo",3400000,Leilighet,Andel,1,52 m²,52.0,1,1938,,194 000 kr,1 132 kr,3595132.0,4 755 kr,D -gul,,,,,,,,,,
850,https://www.finn.no/realestate/homes/ad.html?finnkode=199493453,"Flott rekkehus på Ullern - Familievennlig nabolag, kort avstand til ALT, 4 soverom, hage, garasjeplass - Denne må ses!","Ullernveien 51, 0280 Oslo",6990000,Rekkehus,Eier (Selveier),4,108 m²,110.0,,1961,111 m² (eiet),,185 992 kr,7175992.0,1 000 kr,G -rød,,16 766 kr per år,,,,,,,,
851,https://www.finn.no/realestate/homes/ad.html?finnkode=203940920,SJELDEN SJANSE! Klassisk 4-roms toppleil over 2 plan midt på Torshov | Solrik takterrasse 10 m² | 3 ildsteder | Må sees!,"Sandakerveien 29 F, 0473 Oslo",7850000,Leilighet,Eier (Selveier),2,86 m²,86.0,4,1915,,48 344 kr,220 839 kr,8119183.0,4 781 kr,G -rød,,,,,,,,,,
852,https://www.finn.no/realestate/homes/ad.html?finnkode=205165114,Lys 1-R med etterspurt beliggenhet og god planløsning. Fantastisk bakgård. Fyring og vv inkl. Perfekt førstegangskjøp!,"Kristiansands gate 5, 0463 Oslo",2920000,Leilighet,Andel,0,25 m²,25.0,3,1957,,64 689 kr,8 582 kr,2993271.0,2 847 kr,F -mørkegrønn,,,,,,,,,,
853,https://www.finn.no/realestate/homes/ad.html?finnkode=193414231,"Representativ selveierleilighet (190 kvm) - Carport - Balkong på 8,5 kvm - Egen hagedel - Frodig og skjermet beliggenhet","Olav Kyrres gate 11C, 0273 Oslo",14450000,Leilighet,Eier (Selveier),4,190 m²,190.0,1,1965,,10 639 kr,371 142 kr,14831781.0,5 603 kr,G -rød,,,,,,,,,,
854,https://www.finn.no/realestate/homes/ad.html?finnkode=204573319,Lys og delikat 4-roms toppleilighet med solrik innglasset balkong| Garasjeplass| Internett og kabel-TV inkl.|Nær marka!,"Ludvig Karstens vei 11, 1064 Oslo",3700000,Leilighet,Andel,3,92 m²,107.0,4,1971,,251 000 kr,8 626 kr,3959626.0,4 295 kr,F -rød,,,,,,,,,,
855,https://www.finn.no/realestate/homes/ad.html?finnkode=162914476,Garasjeplass i oppvarmet anlegg med lademulighet,"AMTMANN MEINICHS GATE 3, 0482 Oslo",375000,Garasje/Parkering,Eier (Selveier),0,12 m²,12.0,0,2002,,,16 849 kr,391849.0,233 kr,,1,,,,,,,,,
856,https://www.finn.no/realestate/homes/ad.html?finnkode=200209360,Attraktiv parkeringsplass i oppvarmet garasjeanlegg! Plass nr. D33 - EL-billader - La bilen stå varm & trygg,"Seljeveien 37 garasjeplass, 0575 Oslo",400000,Andre,Eier (Selveier),,,,,,,,25 642 kr,425642.0,300 kr,,,,,1 m²,Eiet,,,,,
857,https://www.finn.no/realestate/homes/ad.html?finnkode=199389517,"Lys og lekker 4(5)-roms leilighet med meget god standard, usjenerte uteplasser og to garasjeplasser.","Ullern allé 115, 0381 Oslo",8590000,Leilighet,Eier (Selveier),3,121 m²,123.0,1,1981,,69 160 kr,220 790 kr,8879950.0,4 733 kr,F -rød,,,,,,,,,,
858,https://www.finn.no/realestate/homes/ad.html?finnkode=204446172,Beste Grünerløkka! Klassisk og stor 4-roms hjørneleilighet - Vendt mot Paulus plass - Takterrasse - Grønn bakhage - Lys,"Markveien 7A, 0554 Oslo",6750000,Leilighet,Andel,3,96 m²,98.0,1,1896,,225 000 kr,15 357 kr,6990357.0,4 556 kr,G -rød,,,,,,,,,,
859,https://www.finn.no/realestate/homes/ad.html?finnkode=204041553,Stor og meget delikat 3/4-roms - Vestvendt balkong med gode solforhold - Kjøkken fra 2018 - Garasjeplass og heis,"Årvollveien 58V, 0590 Oslo",5650000,Leilighet,Eier (Selveier),2,76 m²,76.0,4,2005,,2 135 kr,159 370 kr,5811505.0,2 822 kr,D -rød,,,,,,,,,,
860,https://www.finn.no/realestate/homes/ad.html?finnkode=194094790,SKILLEBEKK: Unik arkitekttegnet 4-roms toppleilighet med stor privat takterrasse. Vakker utsikt mot Oslofjorden.,"Leiv Eirikssons gate 1, 0271 Oslo",10900000,Leilighet,Eier (Selveier),3,108 m²,114.0,4,1898,,587 836 kr,288 547 kr,11776383.0,9 153 kr,G -oransje,,,,,,,,,,
861,https://www.finn.no/realestate/homes/ad.html?finnkode=181101368,"Svært pen endeleilighet med god standard, fjordutsikt, garasjeplass* og heisadkomst. Takterrasse på 102 kvm!","Sørengkaia 120, 0194 Oslo",14950000,Leilighet,Eier (Selveier),2,114 m²,114.0,3,2015,3468 m² (eiet),,385 320 kr,15335320.0,5 616 kr,,,,,,,,,,,
862,https://www.finn.no/realestate/homes/ad.html?finnkode=201751007,"Sjelden mulighet på Nordstrand med markterrasse og hage. Totaloppusset i 2020. 3 soverom, 3 bad og garasje. MÅ SEES!","Ljabrukollen terrasse 19, 1165 Oslo",9600000,Leilighet,Eier (Selveier),3,127 m²,130.0,1,1986,,46 472 kr,241 374 kr,9887846.0,4 524 kr,G -oransje,,,,,,,,,,
863,https://www.finn.no/realestate/homes/ad.html?finnkode=203744703,Utsiktsleilighet! Stor 3-roms med garasjeplass i kjeller og heis. Balkong m/gode solforhold. Nær T-bane og kjøpesenter.,"Nåkkves vei 5, lnr. 4005, 0670 Oslo",4400000,Leilighet,Andel,2,83 m²,86.0,4,1967,,595 000 kr,15 554 kr,5010554.0,6 247 kr,B -lysegrønn,,,,,,,,,,
864,https://www.finn.no/realestate/homes/ad.html?finnkode=204548522,"Lys, gjennomgående og praktisk 4-roms med vestvendt balkong, garasje og heis. Meget barnevennlig og markanært!","Årvollveien 58U, 0590 Oslo",5700000,Leilighet,Eier (Selveier),3,77 m²,79.0,2,2005,,2 214 kr,143 897 kr,5846111.0,3 281 kr,D -rød,,,,,,,,,,
