,url,header,location,price,Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,Fellesgjeld,Omkostninger,Totalpris,Felleskost/mnd.,Tomt,Tomteareal,Kommunale avg.,Bruttoareal,Rom,Renovert år,Boligselgerforsikring,Pris med fellesgjeld,Grunnflate,Festeavgift,Utleiedel
70,https://www.finn.no/realestate/homes/ad.html?finnkode=205271157,Fevik - Flott del av tomannsbolig over to etasjer med delikate materialvalg og frittliggende vinterstue. 3 soverom.,"Trolldalsveien 76A, 4870 Fevik",2850000,Tomannsbolig,Eier (Selveier),3,106 m²,110.0,,2018,B -rød,,86 892 kr,2936892.0,,,479 m² (eiet),6 696 kr per år,,,,,,,,
71,https://www.finn.no/realestate/homes/ad.html?finnkode=199410975,Påmeldingsvisning Ons 27/1  kl.18-19 Moseidmoen - Rekkehus i populært område med gode solforhold og garasje.,"Parkvegen 4B, 4706 Vennesla",1990000,Rekkehus,Andel,3,92 m²,105.0,1,1967,,104 952 kr,8 060 kr,2103012.0,4 096 kr,,3078 m² (eiet),,,,,,,,,
72,https://www.finn.no/realestate/homes/ad.html?finnkode=196354070,Meget hyggelig toppleilighet i sjarmerende bygg med sjel i populært område. Utsikt mot sjø - Hisøy,"Sandvigveien 153 A, 4816 Kolbjørnsvik",2050000,Leilighet,Eier (Selveier),2,74 m²,74.0,2,1865,G -rød,,,,1 000 kr,,,11 680 kr per år,,,,,,,,
73,https://www.finn.no/realestate/homes/ad.html?finnkode=205327324,Pent rekkehus beliggende i et populært og barnevennlig område sentralt i Vågsbygd. Meget gode solforhold. Sjøglimt!,"Granlia 23, 4620 Kristiansand S",2090000,Rekkehus,Eier (Selveier),2,89 m²,89.0,,1959,,,63 892 kr,2153892.0,,,234 m² (eiet),,100 m²,,,,,,,
74,https://www.finn.no/realestate/homes/ad.html?finnkode=205287055,Vågsbygd/Åsane: Lekker og moderne 3-roms leilighet i 2. etg. med heisadkomst - Solrik balkong  - Garasje - IN-ordning,"Grågåsveien 43, 4622 Kristiansand S",990000,Leilighet,Andel,2,79 m²,82.0,2,2017,,2 075 500 kr,1 132 kr,3066632.0,6 527 kr,,,,,3,,,,,,
75,https://www.finn.no/realestate/homes/ad.html?finnkode=173399762,Vestvendt innglasset veranda -solrikt - flott utsikt! Kun 3 trappernivå opp! Kort gange til sentrum. Garasjeplass!,"Bratthenget 29B, 4846 Arendal",820000,Leilighet,Andel,1,47 m²,47.0,5,1975,E -rød,399 480 kr,8 060 kr,1227540.0,4 469 kr,,,,,,,,,,,
76,https://www.finn.no/realestate/homes/ad.html?finnkode=191147402,"Påbygd enebolig på 302 kvm BRA. Dbl garasje, integrert garasje og carport. Attraktivt beliggende klargjort for hybel","Bjørnestien 6, 4631 Kristiansand S",6500000,Enebolig,Eier (Selveier),4,205 m²,302.0,,1972,,,171 290 kr,6671290.0,,,947 m² (eiet),18 813 kr per år,336 m²,,,,,,,
77,https://www.finn.no/realestate/homes/ad.html?finnkode=195083071,Enebolig med solrik beliggenhet i attraktivt boligområde - Påmeldingsvisning 27/1,"Brattåsen 57, 4817 His",2365000,Enebolig,Eier (Selveier),3,81 m²,160.0,,1965,,,60 462 kr,2425462.0,,,526 m² (eiet),12 239 kr per år,,,,,,,,
78,https://www.finn.no/realestate/homes/ad.html?finnkode=205445366,Lys og pen leilighet i 2. etasje med inngang fra bakkeplan. Solrik balkong med utsikt og gangavstand til kommunesentrum.,"Nidelvvegen 55A, 4820 Froland",1990000,Leilighet,Eier (Selveier),2,74 m²,79.0,2,2007,E -rød,,58 742 kr,2048742.0,1 500 kr,,,9 200 kr per år,,,,,,,,
79,https://www.finn.no/realestate/homes/ad.html?finnkode=183141171,Meget fin og velholdt 3-roms leilighet - Vestvendt - Solrikt - Utsikt - Innglasset veranda på 20 kvm - Garasjeplass,"Bratthenget 2 B, 4846 Arendal",1290000,Leilighet,Andel,2,84 m²,84.0,4,1973,F -rød,564 344 kr,7 982 kr,1862326.0,6 071 kr,,,,,,,,,,,
80,https://www.finn.no/realestate/homes/ad.html?finnkode=205304365,Lettstelt liten enebolig med garasje,"Ormåsen 20, 4870 Fevik",2425000,Enebolig,Eier (Selveier),2,78 m²,114.0,1,1995,E -gul,,61 790 kr,2486790.0,,,,14 474 kr per år,,,,,,,,
81,https://www.finn.no/realestate/homes/ad.html?finnkode=205298297,"Grim/Idda Park-Lekker og romslig 3-roms selveid hjørneleilighet med heis, stor solrik terrasse og p-plass i kjeller.","Møllevannsveien 30, 4616 Kristiansand S",4500000,Leilighet,Eier (Selveier),2,82 m²,87.0,2,2017,,,124 070 kr,4624070.0,3 435 kr,,1760 m² (eiet),,,,,,,,,
82,https://www.finn.no/realestate/homes/ad.html?finnkode=205185519,Påbygd enderekkehus i populært og barnevennlig boligområde| God standard| Garasje,"Fagervollen 33, 4617 Kristiansand S",3150000,Rekkehus,Eier (Selveier),4,149 m²,159.0,3,1952,F -gul,,80 092 kr,3230092.0,,,,10 767 kr per år,,,,,,,,
83,https://www.finn.no/realestate/homes/ad.html?finnkode=205404149,Kvadraturen/Nybyen - Lekker og arealeffektiv 2-roms hjørneleilighet med heis og solrik balkong-Nær Baneheia og Markens,"Nygata 6, 4612 Kristiansand S",1350000,Leilighet,Andel,1,43 m²,43.0,3,2008,,853 150 kr,15 553 kr,2218703.0,5 067 kr,,2756 m² (eiet),,,,,,,,,
84,https://www.finn.no/realestate/homes/ad.html?finnkode=205301912,Lund - påbygd og oppgradert rekkehus - stor kjeller - solrik terrasse og hage,"Nye teglverks vei 50E, 4632 Kristiansand S",3390000,Rekkehus,Andel,3,136 m²,141.0,1,1959,G -oransje,86 904 kr,8 032 kr,3484936.0,4 062 kr,,,,,,,,,,,
85,https://www.finn.no/realestate/homes/ad.html?finnkode=204768079,Halvpart av horisontaldelt tomannsbolig med attraktiv beliggenhet innerst i blindvei med solrike uteområder! Bør sees,"Grimsvollen 26, 4616 Kristiansand S",2790000,Tomannsbolig,Eier (Selveier),3,88 m²,88.0,2,1936,G -oransje,,71 092 kr,2861092.0,3 000 kr,,,9 654 kr per år,,,,,,,,
86,https://www.finn.no/realestate/homes/ad.html?finnkode=205404488,Midtre Vågsbygd - Nyere innholdsrik enebolig med god standard. Stor solrik uteplass og garasje-Barnevennlig,"Seljeveien 1, 4622 Kristiansand S",3490000,Enebolig,Eier (Selveier),3,125 m²,150.0,,2000,,,102 920 kr,3592920.0,,,695 m² (eiet),12 322 kr per år,168 m²,,,,,,,
87,https://www.finn.no/realestate/homes/ad.html?finnkode=205403138,"NYHET - PÅMELDINGSVISNING 28/1!  Romslig enebolig med usjenerte plattinger og hage mot friområde, utsikt, oppussing","Konsul Wilds vei 14, 4621 Kristiansand S",3800000,Enebolig,Eier (Selveier),3,153 m²,213.0,,1962,,,110 670 kr,3910670.0,,,864 m² (eiet),14 169 kr per år,232 m²,,,,,,,
88,https://www.finn.no/realestate/homes/ad.html?finnkode=205405531,"LUND - Meget pen leilighet over 2 plan m/stue, 2 flisl. bad, 2 sov og 2 innredete loftsrom-Stor solrik terrasse-Garasje","Agder allé 21, 4631 Kristiansand S",3290000,Leilighet,Aksje,2,91 m²,91.0,,1950,,72 854 kr,6 900 kr,3369754.0,2 500 kr,,1139 m² (eiet),,,,,,,,,
89,https://www.finn.no/realestate/homes/ad.html?finnkode=198254018,"Påmeldingsvisning lør. 30/1 kl.12:00 - Leilighet med heis, solrik balkong og nærme sentrum og sykehuset!","Kirkegårdsveien 19, 4847 Arendal",2100000,Leilighet,Eier (Selveier),2,69 m²,71.0,3,2008,D -rød,252 098 kr,70 370 kr,2422468.0,4 245 kr,,,9 074 kr per år,,,,,,,,
90,https://www.finn.no/realestate/homes/ad.html?finnkode=172891387,"Påmeldingsvisning lør. 30/1 kl.13:15 - Leilighet. moderne, arealeffektiv og svært sentral beliggenhet. Garasje.","Gunhildsboveien 12A, 4846 Arendal",1990000,Leilighet,Eier (Selveier),3,76 m²,97.0,,2013,B -oransje,,61 320 kr,2051320.0,,,466 m² (eiet),13 207 kr per år,,,,,,,,
91,https://www.finn.no/realestate/homes/ad.html?finnkode=205363387,Delikat innredet 3-roms toppleilighet med solrik balkong! Parkering i felles garasjeanlegg. Heis.,"Håmoen 12, 4619 Mosby",2490000,Leilighet,Eier (Selveier),2,67 m²,71.0,3,2016,C -oransje,,73 820 kr,2563820.0,2 194 kr,,,3 765 kr per år,,,,,,,,
92,https://www.finn.no/realestate/homes/ad.html?finnkode=197122851,Toppleilighet med unike solforhold. 2 balkonger og takterrasse. Heis og garasje.,"Smiedalen 29, 4630 Kristiansand S",4090000,Leilighet,Andel,3,137 m²,141.0,4,1996,,56 069 kr,15 385 kr,4161454.0,4 978 kr,,3385 m² (eiet),,,,,,,,,
93,https://www.finn.no/realestate/homes/ad.html?finnkode=205392452,Enebolig med to garasjer og pent opparbeidet tomt. Boligen er betydelig oppgradert i senere tid og godt vedlikeholdt.,"Øygardsveien 12, 4550 Farsund",2650000,Enebolig,Eier (Selveier),4,210 m²,274.0,2,1971,,,67 420 kr,2717420.0,,,883 m² (eiet),14 207 kr per år,,,,,,,,
94,https://www.finn.no/realestate/homes/ad.html?finnkode=205396472,"Lyngdal sentrum- PÅMELDINGSVISN. 28/1 OG 1/2 -Flott, innholdsrik leilighet i hjertet av Lyngdal! *Stor terrasse *Garasje","Torggata 7, leil 206, 4580 Lyngdal",3890000,Leilighet,Eier (Selveier),1,102 m²,102.0,2,2019,,,108 792 kr,3998792.0,,Eiet,,,,,,,,,,
95,https://www.finn.no/realestate/homes/ad.html?finnkode=205415870,"Påmeldingsvisn. tors.28.jan. kl 16 -17 av stor, innholdsrik enebolig i Grendi med utsikt til Byglandsfjorden","Bakkane 15, 4742 Grendi",1350000,Enebolig,Eier (Selveier),5,147 m²,279.0,,1974,F -gul,,34 920 kr,1384920.0,,,1400 m² (eiet),10 748 kr per år,,,,,,,,
96,https://www.finn.no/realestate/homes/ad.html?finnkode=205144816,Bud mottatt! Pen og lettstelt leilighet i 1. etasje - Populært boligområde - Solrik beliggenhet,"Vårbegerveien 20, 4824 Bjorbekk",1450000,Leilighet,Eier (Selveier),1,45 m²,53.0,1,2006,D -oransje,,37 592 kr,1487592.0,2 250 kr,,,5 832 kr per år,,,,,,,,
97,https://www.finn.no/realestate/homes/ad.html?finnkode=205074149,Voie Atrium|Pen og nyere 3-roms leilighet med solrik balkong i 3.etg|Garasje m/lader|Mulighet for 3 soverom|IN-ordning,"Skonnertveien 18, 4624 Kristiansand S",1340000,Leilighet,Andel,2,87 m²,90.0,,2017,,2 837 500 kr,1 132 kr,4178632.0,5 246 kr,,4966 m² (eiet),,,3,,,,,,
98,https://www.finn.no/realestate/homes/ad.html?finnkode=205065143,"En flott enebolig i rekke med alt over et plan, beliggende usjenert til med solrik hage/platting - Garasje","Knarreviktoppen 27, 4637 Kristiansand S",4090000,Enebolig,Eier (Selveier),3,146 m²,148.0,,1979,F -gul,,117 920 kr,4207920.0,,,559 m² (festet),12 399 kr per år,,,,,,,,
99,https://www.finn.no/realestate/homes/ad.html?finnkode=205080557,Praktisk 5-roms rekkehus i barnevennlig og populært område og sentrumsnært,"Nøysomheten 12B, 4950 Risør",2290000,Rekkehus,Eier (Selveier),4,122 m²,122.0,,2011,,,65 992 kr,2355992.0,,,993 m² (eiet),12 416 kr per år,,,2020,,,,,
100,https://www.finn.no/realestate/homes/ad.html?finnkode=167188382,Flott toppleilighet på Engøy med båtplass og parkering i garasje.,"Barbros gate 53, 4550 Farsund",2750000,Leilighet,Eier (Selveier),2,71 m²,73.0,3,2002,,,69 920 kr,2819920.0,410 kr,,,13 607 kr per år,,3,,,,,,
101,https://www.finn.no/realestate/homes/ad.html?finnkode=158864011,Meget pen og sentrumsnær 3-romsleilighet med høy standard. Mulighet for garasje.,"Iuellsklev 4A, 4841 Arendal",1790000,Leilighet,Eier (Selveier),2,62 m²,62.0,2,1874,C -oransje,87 500 kr,58 490 kr,1935990.0,2 361 kr,,,11 421 kr per år,,,,,,,,
102,https://www.finn.no/realestate/homes/ad.html?finnkode=205099073,"Stor og flott 3-roms selveier i bygget 1. etg. Med 2 balkonger, heis og garasjeplass","Strandpromenaden 9, 4610 Kristiansand S",5800000,Leilighet,Eier (Selveier),2,119 m²,119.0,1,1986,,,156 570 kr,5956570.0,5 262 kr,,,7 700 kr per år,,3,,,,,,
103,https://www.finn.no/realestate/homes/ad.html?finnkode=205028655,Lekker nyere 3 roms selveier med solrik balkong og carport,"Strøget 218D, 4760 Birkeland",1890000,Leilighet,Eier (Selveier),2,67 m²,71.0,2,2014,D -oransje,,58 820 kr,1948820.0,700 kr,,,12 626 kr per år,,,,,,,,
104,https://www.finn.no/realestate/homes/ad.html?finnkode=205154914,Flott 3-roms andelsleilighet fra 2017 med gjennomgående planløsning I Balkong I Garasjeplass i kjeller I Heis,"Skonnertveien 24, 4624 Kristiansand S",1200000,Leilighet,Andel,2,64 m²,68.0,3,2017,C -mørkegrønn,1 762 500 kr,15 553 kr,2978053.0,3 796 kr,,,,,,,,,,,
105,https://www.finn.no/realestate/homes/ad.html?finnkode=205177215,Påmeldingsvisning 27.1 kl. 16! Solåsen - Lekker del av tomannsbolig i 2.etg med 3 soverom og fine materialvalg.,"Kveldroveien 16, 4843 Arendal",2190000,Tomannsbolig,Eier (Selveier),3,81 m²,87.0,,2015,B -rød,,66 292 kr,2256292.0,2 283 kr,,3813 m² (eiet),10 707 kr per år,,,,,,,,
106,https://www.finn.no/realestate/homes/ad.html?finnkode=159863983,Innholdsrik enebolig med anneks,"Tempeltu 8, 4720 Hægeland",2350000,Enebolig,Eier (Selveier),4,185 m²,217.0,,2007,,,74 420 kr,2424420.0,,,850 m² (eiet),17 780 kr per år,235 m²,,,,,,,
107,https://www.finn.no/realestate/homes/ad.html?finnkode=205298297,"Grim/Idda Park-Lekker og romslig 3-roms selveid hjørneleilighet med heis, stor solrik terrasse og p-plass i kjeller.","Møllevannsveien 30, 4616 Kristiansand S",4500000,Leilighet,Eier (Selveier),2,82 m²,87.0,2,2017,,,124 070 kr,4624070.0,3 435 kr,,1760 m² (eiet),,,,,,,,,
108,https://www.finn.no/realestate/homes/ad.html?finnkode=189171499,Påmeldingsvisning Tors 28/1 kl.16.30-17.30 3 roms selveierleilighet med garasje i rekke,"Heptekjerrvegen 46D, 4707 Vennesla",1690000,Leilighet,Eier (Selveier),2,76 m²,79.0,1,2005,C -oransje,194 688 kr,53 820 kr,1938508.0,3 100 kr,,,7 396 kr per år,,,,,,,,
109,https://www.finn.no/realestate/homes/ad.html?finnkode=205151024,Ubergsmoen - Landlig beliggende - Godt vedlikeholdt enebolig med tilhørende anneks og uthus - Nyere kjøkken -,"Telemarksveien 196, 4985 Vegårshei",2300000,Enebolig,Eier (Selveier),3,208 m²,224.0,,1951,F -gul,,73 170 kr,2373170.0,,,3192 m² (eiet),19 892 kr per år,,,,,,,,
110,https://www.finn.no/realestate/homes/ad.html?finnkode=140198833,Birkeland- Påkostet enebolig med meget sentral beliggenhet! -Carport!,"Digerhaug 4, 4760 Birkeland",2270000,Enebolig,Eier (Selveier),3,95 m²,95.0,,1917,G -oransje,,67 992 kr,2337992.0,,,313 m² (eiet),,,,,,,,,
111,https://www.finn.no/realestate/homes/ad.html?finnkode=176598879,Landlig og innholdsrik enebolig med 3 bad på Mykland,"Åstveitveien 17, 4832 Mykland",1500000,Enebolig,Eier (Selveier),6,160 m²,160.0,,1946,,,53 170 kr,1553170.0,,,1602 m² (eiet),14 802 kr per år,176 m²,,,,,,,
112,https://www.finn.no/realestate/homes/ad.html?finnkode=205072129,MERSLAND - Enebolig i landlige omgivelser på romslig og usjenert tomt! Påmeldingsvisning!,"Holumslandsveien 97, 4520 Lindesnes",1490000,Enebolig,Eier (Selveier),,93 m²,117.0,,1989,,,48 892 kr,1538892.0,,,1339 m² (eiet),,127 m²,,,Ja,,,,
113,https://www.finn.no/realestate/homes/ad.html?finnkode=205177430,PÅMELDINGSVISNING tirsdag 02.02. kl 16:30 - 17:30. Enebolig med utleiedel og dobbel garasje,"Skytterveien 32, 4642 Søgne",3500000,Enebolig,Eier (Selveier),5,211 m²,235.0,,2005,,,88 670 kr,3588670.0,,,517 m² (eiet),21 886 kr per år,255 m²,,,,,,,
114,https://www.finn.no/realestate/homes/ad.html?finnkode=205144096,Flott og nyere 2-roms eierleilighet helt på toppen av Markens. Heis og veranda. Selges fullt møblert!,"Tordenskjolds gate 17, 4612 Kristiansand S",3150000,Leilighet,Eier (Selveier),1,55 m²,60.0,2,1990,,,90 320 kr,3240320.0,2 018 kr,,421 m² (eiet),,,,,,,,,
115,https://www.finn.no/realestate/homes/ad.html?finnkode=205156505,Arendal sentrum - Bolig med to hybelleiligheter,"Hylleveien 19, 4838 Arendal",2590000,Enebolig,Eier (Selveier),4,164 m²,174.0,3,1864,,,65 975 kr,2655975.0,,,160 m² (eiet),24 751 kr per år,,,,,,,,
116,https://www.finn.no/realestate/homes/ad.html?finnkode=205176606,Østre Vatne/Vanse - Stor pen nyere enebolig med landlig beliggenhet | Høy standard | Blindvei | 6 soverom | Garasjer,"Søndre vei 130, 4560 Vanse",4190000,Enebolig,Eier (Selveier),6,253 m²,318.0,,2011,,,116 392 kr,4306392.0,,,1246 m² (eiet),,350 m²,,,,,,,
117,https://www.finn.no/realestate/homes/ad.html?finnkode=205170051,Praktisk leilighet med solrik balkong | Parkeringsplass i 1 etasje | Heis i bygget,"Gustav Vigelands vei 39, 4514 Mandal",1990000,Leilighet,Eier (Selveier),2,68 m²,74.0,3,2007,D -oransje,,50 920 kr,2040920.0,1 265 kr,,,6 990 kr per år,,,,,,,,
118,https://www.finn.no/realestate/homes/ad.html?finnkode=205105655,"KVINESDAL/JERSTAD, FLOTT BELIGGENHET, LANDBRUKSEIENDOM - JAKTRETTIGHETER","Jerstadveien 173, 4480 Kvinesdal",1150000,Gårdsbruk/Småbruk,Eier (Selveier),,,,,,,,30 092 kr,1180092.0,,,400000 m² (eiet),3 679 kr per år,80 m²,,,,,,,
119,https://www.finn.no/realestate/homes/ad.html?finnkode=205202588,Innholdsrik enebolig i landlige omgivelser - stor tomt på over 60 mål - dobbelgarasje - Utleieenhet i kjeller,"Vigelandsveien 308, 4821 Rykene",3500000,Enebolig,Eier (Selveier),4,182 m²,200.0,,1981,F -gul,,103 170 kr,3603170.0,,,64684 m² (eiet),10 892 kr per år,,,,,,,,
120,https://www.finn.no/realestate/homes/ad.html?finnkode=205043724,Tomannsbolig til salgs,"SVALÅSKJERRAN 50, 4645 Nodeland",2950000,Tomannsbolig,Eier (Selveier),4,171 m²,180.0,3,1984,,,75 000 kr,3025000.0,0 kr,,,,,,2013,,,,,
121,https://www.finn.no/realestate/homes/ad.html?finnkode=205095989,Voiebyen  - enebolig beliggende i barnevennlig område - fantastisk utsikt på romslig tomt - moderniseringsbehov!,"Jolleveien 5, 4624 Kristiansand S",3690000,Enebolig,Eier (Selveier),4,179 m²,226.0,,1967,F -gul,,107 892 kr,3797892.0,,,,14 445 kr per år,,6,,,,,,
122,https://www.finn.no/realestate/homes/ad.html?finnkode=205178411,"Delikat, nyoppusset 2-roms andelsleilighet med god beliggenhet på Hellemyr. Solrik terrasse.  Butikk og buss like ved.","Skomagergada 4B, 4628 Kristiansand S",1500000,Leilighet,Andel,1,41 m²,43.0,1,1988,F -rød,20 295 kr,960 kr,1521255.0,2 765 kr,,,,,,,,,,,
123,https://www.finn.no/realestate/homes/ad.html?finnkode=169222914,BUD MOTTATT! Stor og innholdsrik enebolig i vakre omgivelser på Tromøy - svært gode solforhold - IKKE BOPLIKT,"Revesandveien 81, 4818 Færvik",2490000,Enebolig,Eier (Selveier),3,194 m²,215.0,,1964,G -oransje,,77 920 kr,2567920.0,,,1665 m² (eiet),11 607 kr per år,,,,,,,,
124,https://www.finn.no/realestate/homes/ad.html?finnkode=205035905,Nyhet! Påmeldingsvisning 27/1 - Nyere enderekkehus på stor solrik endetomt - Barnevennlig beliggenhet,"Skytterveien 83, 4642 Søgne",2090000,Rekkehus,Eier (Selveier),2,78 m²,78.0,,2006,,,63 892 kr,2153892.0,,,534 m² (eiet),,88 m²,,,,,,,
125,https://www.finn.no/realestate/homes/ad.html?finnkode=205174165,PÅMELDING TIL VISNING TIRS. 26.01 KL. 16:30-17:30. Lys og trivelig leilighet sentralt beliggende i øvre del av sentrum.,"Storgaten 33, 4876 Grimstad",1750000,Leilighet,Eier (Selveier),2,58 m²,58.0,2,1986,F -rød,,45 092 kr,1795092.0,1 384 kr,,,9 867 kr per år,,,,,,,,
126,https://www.finn.no/realestate/homes/ad.html?finnkode=190915868,"3-roms leilighet i 2.etasje med nydelig sjøutsikt mot Varoddbroa. Garasjeplass, gode solforhold","Hånestangen 50, 4635 Kristiansand S",3990000,Leilighet,Eier (Selveier),2,86 m²,86.0,2,2015,,,101 092 kr,4091092.0,2 091 kr,,,,,3,,,,,,
127,https://www.finn.no/realestate/homes/ad.html?finnkode=205095783,Hånes - vert.tomannsbolig med fantastisk utsikt - 4 soverom - 2 bad - flere solrike terrasser - garasje - bør sees!,"Riskestien 25B, 4635 Kristiansand S",2200000,Rekkehus,Andel,4,115 m²,122.0,,1979,E -oransje,246 224 kr,8 032 kr,2454256.0,4 852 kr,,,,,5,,,,,,
128,https://www.finn.no/realestate/homes/ad.html?finnkode=205149332,Lys og innbydende 4-roms leilighet med en praktisk planløsning og vest vendt balkong kun 10 min. unna sentrum,"Koboltveien 24, 4629 Kristiansand S",1750000,Leilighet,Andel,3,101 m²,101.0,4,1973,G -rød,427 513 kr,15 553 kr,2193066.0,5 518 kr,,,,,,,,,,,
129,https://www.finn.no/realestate/homes/ad.html?finnkode=205147873,"Påmeldingsvisning Ons 27/1 kl.16.30-17.30 Leilighet i Wiig-gården med inneglasset balkong, heis og parkeringskjeller.","Sentrumsvegen 51A, 4700 Vennesla",2590000,Leilighet,Eier (Selveier),1,61 m²,72.0,2,2013,,,76 320 kr,2666320.0,2 406 kr,,1137 m² (eiet),,,,,,,,,
130,https://www.finn.no/realestate/homes/ad.html?finnkode=188600270,Ypperlig endeleilighet i byggets 8. etg. midt på populære Lund. Sjøutsikt! Heis. Kjøkken fra 2010. Ingen dok. avg.,"Marviksveien 9, 4631 Kristiansand S",890000,Leilighet,Andel,,22 m²,22.0,8,1960,G -rød,228 438 kr,15 385 kr,1133823.0,2 287 kr,,965 m² (eiet),,,,,,,,,
131,https://www.finn.no/realestate/homes/ad.html?finnkode=196977258,Eiendom bestående av bolig og uthus/låve - stor tomt på 16 mål - kort vei til Bygland sentrum - ikke boplikt,"Øvre Lidivegen 186, 4745 Bygland",390000,Enebolig,Eier (Selveier),2,39 m²,39.0,,1900,G -oransje,,25 040 kr,415040.0,,,16310 m² (eiet),2 783 kr per år,,,,,,,,
132,https://www.finn.no/realestate/homes/ad.html?finnkode=204684056,Meget pen og innholdsrik enebolig på attraktiv tomt med sjøutsikt. Dobbel garasje.,"Kystveien 127, 4639 Kristiansand S",6100000,Enebolig,Eier (Selveier),3,226 m²,261.0,,1972,F -gul,,153 842 kr,6253842.0,,,,16 840 kr per år,,4,,,,,,
133,https://www.finn.no/realestate/homes/ad.html?finnkode=205065143,"En flott enebolig i rekke med alt over et plan, beliggende usjenert til med solrik hage/platting - Garasje","Knarreviktoppen 27, 4637 Kristiansand S",4090000,Enebolig,Eier (Selveier),3,146 m²,148.0,,1979,F -gul,,117 920 kr,4207920.0,,,559 m² (festet),12 399 kr per år,,,,,,,,
134,https://www.finn.no/realestate/homes/ad.html?finnkode=204620444,"Nyoppført halvpart av vertikaldelt 2-mannsbolig med god standard, solrike uteområder, garasje og flott fjordutsikt.","Granlivegen 24A, 4707 Vennesla",2390000,Tomannsbolig,Eier (Selveier),3,74 m²,104.0,3,2016,B -rød,,13 842 kr,2403842.0,,,,,,,,,,,,
135,https://www.finn.no/realestate/homes/ad.html?finnkode=192698326,"Meget pen 4-roms endeleilighet i første rekke! Flott utsikt og solrik balkong. Heis, p-plass i garasje.","Fagermoen 11A, 4645 Nodeland",3500000,Leilighet,Eier (Selveier),3,90 m²,90.0,2,2016,D -mørkegrønn,,99 070 kr,3599070.0,3 564 kr,,,6 412 kr per år,,,,,,,,
136,https://www.finn.no/realestate/homes/ad.html?finnkode=158606753,"Tromøy Vest - Stor, innflyttingsklar utsiktseiendom med takterrasse - Panoramautsikt og optimale solforhold","Revesandveien 391d, 4818 Færvik",7450000,Leilighet,Eier (Selveier),3,158 m²,170.0,2,2019,,,,,2 443 kr,,,13 608 kr per år,,5,,,,,,
137,https://www.finn.no/realestate/homes/ad.html?finnkode=194291710,"Påmeldingsvisning Ons 27.01. kl. 16:30 Stor topp-/hjørneleilighet med høy standard. Stor stue, 3 soverom og 2 p-plasser.","Torsbyvegen 3B, 4700 Vennesla",4690000,Leilighet,Eier (Selveier),3,126 m²,136.0,3,1989,F -rød,,128 820 kr,4818820.0,1 673 kr,,,5 291 kr per år,,,,,,,,
138,https://www.finn.no/realestate/homes/ad.html?finnkode=187886002,Oppgradert enebolig med gode uteområder - Solrikt - Sentralt - Dobbelgarasje - Påmeldingsvisning 25/1,"Vassmyrveien 32, 4515 Mandal",2890000,Enebolig,Eier (Selveier),,109 m²,109.0,,1936,,,83 892 kr,2973892.0,,,1206 m² (eiet),,121 m²,,,Ja,,,,
